ptnum,bary_x,bary_y,bary_z,Rout,faceid,theta,P_x,P_y,P_z,Rin,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,gamma
311,0.15627673268318176,0.8219819664955139,0.021741298958659172,2.0,693,0.0,1.623246431350708,0.0,7.693784276341376e-09,1.0,0.041595444083213806,0.0,-0.1094207689166069,1.0
312,0.8437432646751404,0.1561681479215622,8.857702778186649e-05,2.0,1626,0.0,1.6252505779266357,0.0,-1.65467951840359e-11,1.0,0.042623355984687805,0.0,-0.10691772401332855,1.0
313,0.8340960741043091,0.14385972917079926,0.022044172510504723,2.0,1626,0.0,1.6272544860839844,0.0,-1.3961749534274759e-09,1.0,0.040173884481191635,0.0,-0.10536656528711319,1.0
314,0.8244483470916748,0.13155056536197662,0.04400107264518738,2.0,1626,0.0,1.6292585134506226,0.0,-1.4184846630627135e-09,1.0,0.03776053339242935,0.0,-0.1038917675614357,1.0
315,0.8148006200790405,0.11924140155315399,0.06595797091722488,2.0,1626,0.0,1.6312625408172607,0.0,-1.3370574647453282e-09,1.0,0.0353834442794323,0.0,-0.10249341279268265,1.0
316,0.8051528930664062,0.10693223029375076,0.08791487663984299,2.0,1626,0.0,1.633266568183899,0.0,-9.304009229715859e-10,1.0,0.03304262086749077,0.0,-0.10117150098085403,1.0
317,0.795505166053772,0.09462306648492813,0.1098717674612999,2.0,1626,0.0,1.635270595550537,0.0,-4.3402642591061635e-10,1.0,0.030738061293959618,0.0,-0.09992603957653046,1.0
318,0.7858580350875854,0.082314632833004,0.13182736933231354,2.0,1626,0.0,1.6372745037078857,0.0,-6.890858439412284e-10,1.0,0.028469903394579887,0.0,-0.09875708818435669,1.0
319,0.7762096524238586,0.07000473886728287,0.1537855714559555,2.0,1626,0.0,1.6392786502838135,0.0,-6.861195500640349e-10,1.0,0.026237737387418747,0.0,-0.09766443073749542,1.0
320,0.7665625810623169,0.05769630894064903,0.17574116587638855,2.0,1626,0.0,1.641282558441162,0.0,-8.963200182066089e-10,1.0,0.02404210716485977,0.0,-0.09664837270975113,1.0
321,0.7569147944450378,0.0453871451318264,0.19769805669784546,2.0,1626,0.0,1.6432865858078003,0.0,-3.999455211456393e-10,1.0,0.02188260480761528,0.0,-0.09570866823196411,1.0
322,0.7472670674324036,0.03307797759771347,0.21965497732162476,2.0,1626,0.0,1.6452906131744385,0.0,-1.1932720367369143e-09,1.0,0.019759370014071465,0.0,-0.09484542906284332,1.0
323,0.7376198768615723,0.020769555121660233,0.2416105717420578,2.0,1626,0.0,1.647294521331787,0.0,-2.143649480146337e-09,1.0,0.017672521993517876,0.0,-0.09405867010354996,1.0
324,0.727971613407135,0.008459649048745632,0.2635687589645386,2.0,1626,0.0,1.6492986679077148,0.0,-1.0800098315666418e-10,1.0,0.015621693804860115,0.0,-0.09334827214479446,1.0
325,0.2826893925666809,0.004247613251209259,0.7130630016326904,2.0,419,0.0,1.6513025760650635,0.0,-3.4878862020804036e-09,1.0,0.01382902916520834,0.0,-0.09316640347242355,1.0
326,0.295579195022583,0.017832228913903236,0.6865885853767395,2.0,419,0.0,1.6533066034317017,0.0,-1.3399246157064226e-09,1.0,0.012552239000797272,0.0,-0.09422898292541504,1.0
327,0.3084690570831299,0.031416844576597214,0.6601141095161438,2.0,419,0.0,1.6553106307983398,0.0,-2.5115420854149306e-09,1.0,0.011300240643322468,0.0,-0.09563379734754562,1.0
328,0.32135891914367676,0.04500145837664604,0.6336396336555481,2.0,419,0.0,1.657314658164978,0.0,-3.885327615194001e-09,1.0,0.010073035955429077,0.0,-0.09738083928823471,1.0
329,0.33424878120422363,0.05858607217669487,0.6071651577949524,2.0,419,0.0,1.6593186855316162,0.0,-5.259113144973071e-09,1.0,0.00887062307447195,0.0,-0.0994701087474823,1.0
330,0.34713780879974365,0.07216989248991013,0.5806922912597656,2.0,419,0.0,1.6613225936889648,0.0,-3.1278901690967587e-09,1.0,0.007693074177950621,0.0,-0.10190144926309586,1.0
331,0.3600284457206726,0.08575530350208282,0.5542162656784058,2.0,419,0.0,1.6633267402648926,0.0,-4.282768806262993e-09,1.0,0.006540179718285799,0.0,-0.10467533767223358,1.0
332,0.3729175329208374,0.09933912754058838,0.5277433395385742,2.0,419,0.0,1.6653306484222412,0.0,-5.066788766328045e-09,1.0,0.005412211641669273,0.0,-0.10779109597206116,1.0
