ptnum,id,harmonic_vel_x,harmonic_vel_y,harmonic_vel_z,harmonic_coeff,P_x,P_y,P_z,coexact_vel_x,coexact_vel_y,coexact_vel_z,velocity_x,velocity_y,velocity_z,gamma
37,0,-0.01615014858543873,-0.0,-0.01445005089044571,-0.11975746601819992,1.227125883102417,0.0,-1.3713223934173584,-0.31294378638267517,0.0,-0.3025079667568207,-0.32909396290779114,0.0,-0.3169580399990082,1.0
38,0,-0.016135312616825104,-0.0,-0.01450890488922596,-0.11988238245248795,1.2303906679153442,0.0,-1.36818265914917,-0.3079735040664673,0.0,-0.2963874936103821,-0.3241088092327118,0.0,-0.3108963966369629,1.0
39,0,-0.016118846833705902,-0.0,-0.014565257355570793,-0.11999286711215973,1.2336126565933228,0.0,-1.365106225013733,-0.3044055104255676,0.0,-0.28973492980003357,-0.3205243647098541,0.0,-0.3043001890182495,1.0
40,0,-0.016099262982606888,-0.0,-0.014617842622101307,-0.12007895857095718,1.2368056774139404,0.0,-1.3620983362197876,-0.3022018074989319,0.0,-0.2825922667980194,-0.31830108165740967,0.0,-0.29721009731292725,1.0
41,0,-0.01607513055205345,-0.0,-0.014665426686406136,-0.12013101577758789,1.239983081817627,0.0,-1.3591636419296265,-0.3013231158256531,0.0,-0.2749950587749481,-0.3173982501029968,0.0,-0.2896604835987091,1.0
42,0,-0.016041526570916176,-0.0,-0.014702999033033848,-0.12012163549661636,1.243157982826233,0.0,-1.35630464553833,-0.3017849326133728,0.0,-0.2681218385696411,-0.3178264796733856,0.0,-0.282824844121933,1.0
43,0,-0.015993082895874977,-0.0,-0.014724954962730408,-0.12002605944871902,1.2463431358337402,0.0,-1.353493571281433,-0.30334749817848206,0.0,-0.2648065388202667,-0.3193405866622925,0.0,-0.2795315086841583,1.0
44,0,-0.01594088412821293,-0.0,-0.01474326103925705,-0.11990394443273544,1.2495472431182861,0.0,-1.3507113456726074,-0.3056567311286926,0.0,-0.2623045742511749,-0.3215976059436798,0.0,-0.2770478427410126,1.0
45,0,-0.01588496007025242,-0.0,-0.014758070930838585,-0.11975591629743576,1.2527775764465332,0.0,-1.3479498624801636,-0.3087041676044464,0.0,-0.2606169283390045,-0.3245891332626343,0.0,-0.27537497878074646,1.0
46,0,-0.015825359150767326,-0.0,-0.01476955320686102,-0.11958274245262146,1.2560415267944336,0.0,-1.345201015472412,-0.31248849630355835,0.0,-0.2597513496875763,-0.3283138573169708,0.0,-0.2745209038257599,1.0
47,0,-0.015762126073241234,-0.0,-0.014777882024645805,-0.11938519775867462,1.25934636592865,0.0,-1.342456579208374,-0.3170161545276642,0.0,-0.2597227990627289,-0.33277827501296997,0.0,-0.27450069785118103,1.0
48,0,-0.015695316717028618,-0.0,-0.014783241786062717,-0.1191641166806221,1.2626996040344238,0.0,-1.3397080898284912,-0.32230111956596375,0.0,-0.2605534493923187,-0.3379964232444763,0.0,-0.27533671259880066,1.0
49,0,-0.01562499813735485,-0.0,-0.014785829000175,-0.11892041563987732,1.2661088705062866,0.0,-1.3369468450546265,-0.3283655047416687,0.0,-0.26227307319641113,-0.3439905047416687,0.0,-0.2770589292049408,1.0
50,0,-0.015549235977232456,-0.0,-0.01478490885347128,-0.11864469200372696,1.2695807218551636,0.0,-1.3341630697250366,-0.3344334363937378,0.0,-0.26533403992652893,-0.3499826490879059,0.0,-0.2801189422607422,1.0
51,0,-0.015464824624359608,-0.0,-0.014780322089791298,-0.11832539737224579,1.273094892501831,0.0,-1.331334114074707,-0.33730119466781616,0.0,-0.2710425555706024,-0.3527660071849823,0.0,-0.28582289814949036,1.0
52,0,-0.015383045189082623,-0.0,-0.01477887760847807,-0.1180267259478569,1.2766344547271729,0.0,-1.3284432888031006,-0.3396724462509155,0.0,-0.2777191400527954,-0.3550555109977722,0.0,-0.29249802231788635,1.0
53,0,-0.015305017121136189,-0.0,-0.014781735837459564,-0.11775688081979752,1.2801942825317383,0.0,-1.3254809379577637,-0.34149909019470215,0.0,-0.2853557765483856,-0.35680410265922546,0.0,-0.3001375198364258,1.0
54,0,-0.015231870114803314,-0.0,-0.014790081419050694,-0.11752422899007797,1.283768653869629,0.0,-1.3224374055862427,-0.34272947907447815,0.0,-0.2939380407333374,-0.35796135663986206,0.0,-0.3087281286716461,1.0
55,0,-0.015164745971560478,-0.0,-0.014805130660533905,-0.11733727902173996,1.287351369857788,0.0,-1.319303274154663,-0.34330880641937256,0.0,-0.30344444513320923,-0.3584735691547394,0.0,-0.31824958324432373,1.0
56,0,-0.015104800462722778,-0.0,-0.014828125014901161,-0.1172047033905983,1.290935754776001,0.0,-1.3160693645477295,-0.34317952394485474,0.0,-0.31384527683258057,-0.3582843244075775,0.0,-0.328673392534256,1.0
57,0,-0.015053204260766506,-0.0,-0.01486033946275711,-0.11713533103466034,1.294514536857605,0.0,-1.3127268552780151,-0.34228184819221497,0.0,-0.325101375579834,-0.35733506083488464,0.0,-0.3399617075920105,1.0
58,0,-0.015011138282716274,-0.0,-0.014903074130415916,-0.1171380952000618,1.2980797290802002,0.0,-1.3092674016952515,-0.34055471420288086,0.0,-0.3371639549732208,-0.3555658459663391,0.0,-0.3520670235157013,1.0
59,0,-0.014979773201048374,-0.0,-0.014957638457417488,-0.11722193658351898,1.3016228675842285,0.0,-1.3056830167770386,-0.3379369080066681,0.0,-0.3499738574028015,-0.3529166877269745,0.0,-0.36493149399757385,1.0
60,0,-0.014960269443690777,-0.0,-0.015025343745946884,-0.11739570647478104,1.305134892463684,0.0,-1.3019664287567139,-0.3343685567378998,0.0,-0.36346063017845154,-0.34932881593704224,0.0,-0.37848594784736633,1.0
61,0,-0.01495378278195858,-0.0,-0.015107512474060059,-0.11766824871301651,1.3086061477661133,0.0,-1.2981112003326416,-0.329791784286499,0.0,-0.37754154205322266,-0.34474557638168335,0.0,-0.3926490545272827,1.0
62,0,-0.014957142062485218,-0.0,-0.015198525041341782,-0.1180100068449974,1.3120276927947998,0.0,-1.2941198348999023,-0.32498234510421753,0.0,-0.38724827766418457,-0.3399394750595093,0.0,-0.40244680643081665,1.0
63,0,-0.014942501671612263,-0.0,-0.01525879092514515,-0.11818686872720718,1.3154230117797852,0.0,-1.2901620864868164,-0.32435837388038635,0.0,-0.37412136793136597,-0.33930087089538574,0.0,-0.38938015699386597,1.0
64,0,-0.014919467270374298,-0.0,-0.015309416688978672,-0.11829878389835358,1.3188170194625854,0.0,-1.2863267660140991,-0.32475000619888306,0.0,-0.36263370513916016,-0.33966946601867676,0.0,-0.37794312834739685,1.0
65,0,-0.01488836295902729,-0.0,-0.015350873582065105,-0.11834865063428879,1.3222194910049438,0.0,-1.2825981378555298,-0.32609426975250244,0.0,-0.35268235206604004,-0.3409826159477234,0.0,-0.368033230304718,1.0
66,0,-0.014849481172859669,-0.0,-0.015383593738079071,-0.11833911389112473,1.3256396055221558,0.0,-1.2789613008499146,-0.3283417820930481,0.0,-0.34418419003486633,-0.3431912362575531,0.0,-0.359567791223526,1.0
67,0,-0.014803116209805012,-0.0,-0.01540800929069519,-0.1182727962732315,1.329086184501648,0.0,-1.2754021883010864,-0.3314545154571533,0.0,-0.3370729088783264,-0.34625762701034546,0.0,-0.3524809181690216,1.0
68,0,-0.014749530702829361,-0.0,-0.015424516052007675,-0.11815206706523895,1.332567572593689,0.0,-1.2719072103500366,-0.33540570735931396,0.0,-0.33129870891571045,-0.350155234336853,0.0,-0.3467232286930084,1.0
69,0,-0.01468898355960846,-0.0,-0.015433506108820438,-0.1179792657494545,1.3360919952392578,0.0,-1.268463373184204,-0.34017837047576904,0.0,-0.3268258273601532,-0.3548673391342163,0.0,-0.34225931763648987,1.0
70,0,-0.014621715061366558,-0.0,-0.0154353566467762,-0.11775659024715424,1.339667558670044,0.0,-1.2650578022003174,-0.34576520323753357,0.0,-0.32363268733024597,-0.3603869080543518,0.0,-0.33906805515289307,1.0
71,0,-0.014547972939908504,-0.0,-0.015430448576807976,-0.11748627573251724,1.3433023691177368,0.0,-1.261677861213684,-0.3521678149700165,0.0,-0.3217107355594635,-0.36671578884124756,0.0,-0.3371411859989166,1.0
72,0,-0.01446798350661993,-0.0,-0.015419146046042442,-0.11717040836811066,1.3470045328140259,0.0,-1.2583107948303223,-0.3593973219394684,0.0,-0.3210650682449341,-0.3738653063774109,0.0,-0.33648422360420227,1.0
73,0,-0.01438196562230587,-0.0,-0.015401811338961124,-0.11681104451417923,1.3507823944091797,0.0,-1.25494384765625,-0.3674740195274353,0.0,-0.32171425223350525,-0.3818559944629669,0.0,-0.3371160626411438,1.0
74,0,-0.014290151186287403,-0.0,-0.01537882350385189,-0.11641035228967667,1.354644536972046,0.0,-1.2515640258789062,-0.37642762064933777,0.0,-0.32369038462638855,-0.3907177746295929,0.0,-0.3390692174434662,1.0
75,0,-0.01419275626540184,-0.0,-0.015350554138422012,-0.11597038805484772,1.3585997819900513,0.0,-1.2481578588485718,-0.38629835844039917,0.0,-0.3270406126976013,-0.4004911184310913,0.0,-0.34239116311073303,1.0
76,0,-0.014088350348174572,-0.0,-0.015325979329645634,-0.11552312970161438,1.3625942468643188,0.0,-1.2447104454040527,-0.3820672035217285,0.0,-0.3317188322544098,-0.39615556597709656,0.0,-0.34704479575157166,1.0
77,0,-0.013991069979965687,-0.0,-0.015310939401388168,-0.11513678729534149,1.3665190935134888,0.0,-1.2412208318710327,-0.37493690848350525,0.0,-0.3353692591190338,-0.38892796635627747,0.0,-0.3506802022457123,1.0
78,0,-0.01390159223228693,-0.0,-0.01530353631824255,-0.11480587720870972,1.3703752756118774,0.0,-1.2377010583877563,-0.36854979395866394,0.0,-0.33777377009391785,-0.3824513852596283,0.0,-0.3530772924423218,1.0
79,0,-0.01381842140108347,-0.0,-0.01530216634273529,-0.11451927572488785,1.3741708993911743,0.0,-1.2341632843017578,-0.3630077540874481,0.0,-0.33897289633750916,-0.3768261671066284,0.0,-0.35427507758140564,1.0
80,0,-0.013740027323365211,-0.0,-0.015305171720683575,-0.11426550149917603,1.3779149055480957,0.0,-1.2306193113327026,-0.35839906334877014,0.0,-0.3390180170536041,-0.3721390962600708,0.0,-0.3543231785297394,1.0
81,0,-0.013664888218045235,-0.0,-0.01531088724732399,-0.114033043384552,1.3816170692443848,0.0,-1.2270804643630981,-0.35479670763015747,0.0,-0.3379684090614319,-0.36846160888671875,0.0,-0.3532792925834656,1.0
82,0,-0.013591483235359192,-0.0,-0.015317623503506184,-0.11381030082702637,1.3852877616882324,0.0,-1.2235572338104248,-0.35225987434387207,0.0,-0.33589044213294983,-0.36585137248039246,0.0,-0.35120806097984314,1.0
83,0,-0.01350981742143631,-0.0,-0.015314612537622452,-0.11351913213729858,1.3889352083206177,0.0,-1.220055103302002,-0.349229633808136,0.0,-0.3355075716972351,-0.3627394437789917,0.0,-0.35082218050956726,1.0
84,0,-0.013413162901997566,-0.0,-0.015295164659619331,-0.11310680210590363,1.3925284147262573,0.0,-1.2165188789367676,-0.3424270749092102,0.0,-0.34110572934150696,-0.3558402359485626,0.0,-0.35640087723731995,1.0
85,0,-0.013325943611562252,-0.0,-0.01528580766171217,-0.11276509612798691,1.3960505723953247,0.0,-1.2129278182983398,-0.3352093994617462,0.0,-0.3464818000793457,-0.34853532910346985,0.0,-0.36176759004592896,1.0
86,0,-0.013248248025774956,-0.0,-0.015286741778254509,-0.11249515414237976,1.3994978666305542,0.0,-1.2092843055725098,-0.32763242721557617,0.0,-0.35161060094833374,-0.34088069200515747,0.0,-0.3668973445892334,1.0
87,0,-0.01318011712282896,-0.0,-0.015298115089535713,-0.11229775846004486,1.4028671979904175,0.0,-1.2055907249450684,-0.3197561800479889,0.0,-0.35646963119506836,-0.33293628692626953,0.0,-0.37176772952079773,1.0
88,0,-0.01312150526791811,-0.0,-0.015319985337555408,-0.11217303574085236,1.4061558246612549,0.0,-1.2018498182296753,-0.31164422631263733,0.0,-0.3610410988330841,-0.32476571202278137,0.0,-0.37636107206344604,1.0
89,0,-0.013072335161268711,-0.0,-0.015352374874055386,-0.11212083697319031,1.4093619585037231,0.0,-1.1980644464492798,-0.30336207151412964,0.0,-0.3653099536895752,-0.31643441319465637,0.0,-0.38066232204437256,1.0
90,0,-0.013032453134655952,-0.0,-0.015395223163068295,-0.11214039474725723,1.4124841690063477,0.0,-1.1942375898361206,-0.2949769198894501,0.0,-0.3692660629749298,-0.3080093562602997,0.0,-0.3846612870693207,1.0
91,0,-0.013001644052565098,-0.0,-0.015448398888111115,-0.11223046481609344,1.4155219793319702,0.0,-1.1903722286224365,-0.28655698895454407,0.0,-0.37290361523628235,-0.2995586097240448,0.0,-0.38835203647613525,1.0
92,0,-0.012979674153029919,-0.0,-0.015511749312281609,-0.11238962411880493,1.4184755086898804,0.0,-1.1864715814590454,-0.2781694233417511,0.0,-0.3762194812297821,-0.2911490797996521,0.0,-0.39173123240470886,1.0
93,0,-0.01297158282250166,-0.0,-0.015586523339152336,-0.11263872683048248,1.421365737915039,0.0,-1.1825438737869263,-0.27495357394218445,0.0,-0.37799006700515747,-0.2879251539707184,0.0,-0.39357659220695496,1.0
94,0,-0.012966785579919815,-0.0,-0.01566459611058235,-0.11291131377220154,1.424243688583374,0.0,-1.1786010265350342,-0.2751143276691437,0.0,-0.3793182373046875,-0.2880811095237732,0.0,-0.39498281478881836,1.0
95,0,-0.012961451895534992,-0.0,-0.01574276015162468,-0.11318223178386688,1.4271358251571655,0.0,-1.1746444702148438,-0.27783164381980896,0.0,-0.38057371973991394,-0.2907930910587311,0.0,-0.3963164687156677,1.0
96,0,-0.012953542172908783,-0.0,-0.015818778425455093,-0.11343595385551453,1.4300684928894043,0.0,-1.1706746816635132,-0.28324180841445923,0.0,-0.3818361759185791,-0.2961953580379486,0.0,-0.3976549506187439,1.0
97,0,-0.01294095441699028,-0.0,-0.015890324488282204,-0.1136564239859581,1.4330693483352661,0.0,-1.1666911840438843,-0.2915272116661072,0.0,-0.3831838071346283,-0.30446815490722656,0.0,-0.39907413721084595,1.0
98,0,-0.012921466492116451,-0.0,-0.015954898670315742,-0.11382654309272766,1.4361681938171387,0.0,-1.162692666053772,-0.3029248118400574,0.0,-0.38469529151916504,-0.3158462941646576,0.0,-0.4006502032279968,1.0
99,0,-0.012892727740108967,-0.0,-0.016009831801056862,-0.11392812430858612,1.4393975734710693,0.0,-1.158677339553833,-0.3177354037761688,0.0,-0.3864500820636749,-0.3306281566619873,0.0,-0.40245991945266724,1.0
100,0,-0.012852218933403492,-0.0,-0.016052229329943657,-0.11394154280424118,1.442793369293213,0.0,-1.1546424627304077,-0.3363361954689026,0.0,-0.38852977752685547,-0.3491884171962738,0.0,-0.4045819938182831,1.0
101,0,-0.01279361080378294,-0.0,-0.016074256971478462,-0.11382070928812027,1.4463881254196167,0.0,-1.150585412979126,-0.35474032163619995,0.0,-0.3903985917568207,-0.36753392219543457,0.0,-0.4064728617668152,1.0
102,0,-0.012701013125479221,-0.0,-0.016052687540650368,-0.11346263438463211,1.4499794244766235,0.0,-1.1465363502502441,-0.3382444977760315,0.0,-0.38727867603302,-0.35094553232192993,0.0,-0.40333136916160583,1.0
103,0,-0.012619957327842712,-0.0,-0.01604307070374489,-0.11318837106227875,1.4534111022949219,0.0,-1.1425188779830933,-0.32297930121421814,0.0,-0.3841172158718109,-0.33559924364089966,0.0,-0.4001602828502655,1.0
104,0,-0.012549353763461113,-0.0,-0.016044357791543007,-0.11299041658639908,1.456695318222046,0.0,-1.1385332345962524,-0.3088746666908264,0.0,-0.3809073865413666,-0.32142403721809387,0.0,-0.39695173501968384,1.0
105,0,-0.012488159351050854,-0.0,-0.01605551689863205,-0.11286143958568573,1.4598432779312134,0.0,-1.1345798969268799,-0.29587021470069885,0.0,-0.37764739990234375,-0.308358371257782,0.0,-0.393702894449234,1.0
106,0,-0.012435419484972954,-0.0,-0.01607559807598591,-0.11279471218585968,1.462865948677063,0.0,-1.1306593418121338,-0.28391173481941223,0.0,-0.3743378520011902,-0.29634714126586914,0.0,-0.39041346311569214,1.0
107,0,-0.012390226125717163,-0.0,-0.016103675588965416,-0.11278367787599564,1.465773582458496,0.0,-1.1267718076705933,-0.27295324206352234,0.0,-0.3709830939769745,-0.2853434681892395,0.0,-0.38708677887916565,1.0
108,0,-0.012351722456514835,-0.0,-0.01613886095583439,-0.11282210797071457,1.4685760736465454,0.0,-1.122917652130127,-0.26295509934425354,0.0,-0.36758995056152344,-0.2753068208694458,0.0,-0.38372883200645447,1.0
109,0,-0.012319094501435757,-0.0,-0.016180293634533882,-0.11290399730205536,1.4712828397750854,0.0,-1.1190972328186035,-0.2538833022117615,0.0,-0.36416763067245483,-0.2662023901939392,0.0,-0.3803479075431824,1.0
110,0,-0.012296217493712902,-0.0,-0.01623690314590931,-0.11306832730770111,1.4739633798599243,0.0,-1.1152821779251099,-0.25804364681243896,0.0,-0.3666651248931885,-0.27033987641334534,0.0,-0.38290202617645264,1.0
111,0,-0.012271242216229439,-0.0,-0.016292069107294083,-0.11321993917226791,1.4766920804977417,0.0,-1.111437201499939,-0.2632124722003937,0.0,-0.3698769211769104,-0.27548372745513916,0.0,-0.3861689865589142,1.0
112,0,-0.01224365085363388,-0.0,-0.016345107927918434,-0.1133548840880394,1.479474663734436,0.0,-1.1075571775436401,-0.2688726484775543,0.0,-0.3735789954662323,-0.2811163067817688,0.0,-0.3899240791797638,1.0
113,0,-0.01221330277621746,-0.0,-0.016395922750234604,-0.1134723424911499,1.4823161363601685,0.0,-1.1036369800567627,-0.27506041526794434,0.0,-0.3778003454208374,-0.28727370500564575,0.0,-0.3941962420940399,1.0
114,0,-0.012180055491626263,-0.0,-0.016444427892565727,-0.11357153952121735,1.4852219820022583,0.0,-1.0996713638305664,-0.28181639313697815,0.0,-0.38257360458374023,-0.2939964532852173,0.0,-0.3990180194377899,1.0
115,0,-0.012143733911216259,-0.0,-0.016490494832396507,-0.11365143954753876,1.4881980419158936,0.0,-1.0956546068191528,-0.2891865074634552,0.0,-0.38793614506721497,-0.30133023858070374,0.0,-0.404426634311676,1.0
116,0,-0.012104165740311146,-0.0,-0.01653401553630829,-0.11371107399463654,1.49125075340271,0.0,-1.0915807485580444,-0.29722243547439575,0.0,-0.3939298689365387,-0.3093266189098358,0.0,-0.4104638993740082,1.0
117,0,-0.012061161920428276,-0.0,-0.016574852168560028,-0.11374931782484055,1.4943870306015015,0.0,-1.0874431133270264,-0.30598199367523193,0.0,-0.40060198307037354,-0.31804314255714417,0.0,-0.41717684268951416,1.0
118,0,-0.012003157287836075,-0.0,-0.01659657061100006,-0.11366221308708191,1.4976023435592651,0.0,-1.0832463502883911,-0.3083626925945282,0.0,-0.4010416269302368,-0.320365846157074,0.0,-0.4176381826400757,1.0
119,0,-0.011929549276828766,-0.0,-0.01659446768462658,-0.11342793703079224,1.5007680654525757,0.0,-1.0791152715682983,-0.300920695066452,0.0,-0.3920820355415344,-0.3128502666950226,0.0,-0.40867650508880615,1.0
120,0,-0.011858218349516392,-0.0,-0.016592949628829956,-0.11320295929908752,1.503860592842102,0.0,-1.075070858001709,-0.29385748505592346,0.0,-0.3836992084980011,-0.3057157099246979,0.0,-0.40029215812683105,1.0
121,0,-0.011789108626544476,-0.0,-0.016592107713222504,-0.11298748105764389,1.5068836212158203,0.0,-1.0711076259613037,-0.2871483862400055,0.0,-0.3758580684661865,-0.29893749952316284,0.0,-0.39245015382766724,1.0
122,0,-0.011722147464752197,-0.0,-0.016592001542448997,-0.11278153210878372,1.509840488433838,0.0,-1.0672202110290527,-0.2807711660861969,0.0,-0.36852726340293884,-0.2924933135509491,0.0,-0.3851192593574524,1.0
123,0,-0.011657279916107655,-0.0,-0.01659269630908966,-0.11258521676063538,1.5127345323562622,0.0,-1.063403606414795,-0.27470552921295166,0.0,-0.3616786599159241,-0.28636279702186584,0.0,-0.37827134132385254,1.0
124,0,-0.011594449169933796,-0.0,-0.016594253480434418,-0.11239862442016602,1.515568733215332,0.0,-1.0596531629562378,-0.26893284916877747,0.0,-0.35528674721717834,-0.2805272936820984,0.0,-0.37188097834587097,1.0
125,0,-0.011533603072166443,-0.0,-0.016596736386418343,-0.112221859395504,1.5183459520339966,0.0,-1.055964469909668,-0.26343587040901184,0.0,-0.3493283689022064,-0.2749694585800171,0.0,-0.3659251034259796,1.0
126,0,-0.011474699713289738,-0.0,-0.01660021021962166,-0.11205506324768066,1.5210689306259155,0.0,-1.0523332357406616,-0.25819870829582214,0.0,-0.34378278255462646,-0.2696734070777893,0.0,-0.36038297414779663,1.0
127,0,-0.011417689733207226,-0.0,-0.016604728996753693,-0.11189831793308258,1.5237401723861694,0.0,-1.048755407333374,-0.2532069981098175,0.0,-0.3386313319206238,-0.264624685049057,0.0,-0.3552360534667969,1.0
128,0,-0.011368812061846256,-0.0,-0.016617964953184128,-0.11179587244987488,1.5263686180114746,0.0,-1.0452063083648682,-0.250993937253952,0.0,-0.34209442138671875,-0.2623627483844757,0.0,-0.358712375164032,1.0
129,0,-0.011328453198075294,-0.0,-0.01664338819682598,-0.1117648109793663,1.5289909839630127,0.0,-1.0415700674057007,-0.2507954239845276,0.0,-0.35193395614624023,-0.26212388277053833,0.0,-0.36857733130455017,1.0
130,0,-0.01129237748682499,-0.0,-0.0166766494512558,-0.11177900433540344,1.5316115617752075,0.0,-1.0378336906433105,-0.25071799755096436,0.0,-0.36206644773483276,-0.2620103657245636,0.0,-0.37874308228492737,1.0
131,0,-0.011260577477514744,-0.0,-0.016717903316020966,-0.11183904856443405,1.5342316627502441,0.0,-1.0339939594268799,-0.2507743835449219,0.0,-0.3725413382053375,-0.26203495264053345,0.0,-0.3892592489719391,1.0
132,0,-0.011233054101467133,-0.0,-0.016767341643571854,-0.11194568872451782,1.5368527173995972,0.0,-1.0300471782684326,-0.2509779930114746,0.0,-0.38341158628463745,-0.26221105456352234,0.0,-0.4001789391040802,1.0
133,0,-0.011209823191165924,-0.0,-0.01682519167661667,-0.11209987848997116,1.5394763946533203,0.0,-1.0259889364242554,-0.2513429820537567,0.0,-0.39473313093185425,-0.26255279779434204,0.0,-0.4115583002567291,1.0
134,0,-0.011190913617610931,-0.0,-0.0168917216360569,-0.11230272799730301,1.5421043634414673,0.0,-1.0218143463134766,-0.2518845498561859,0.0,-0.4065663516521454,-0.26307547092437744,0.0,-0.423458069562912,1.0
135,0,-0.011170786805450916,-0.0,-0.016958463937044144,-0.112511046230793,1.5447359085083008,0.0,-1.0175279378890991,-0.251082181930542,0.0,-0.4129088521003723,-0.26225295662879944,0.0,-0.42986732721328735,1.0
136,0,-0.01112951710820198,-0.0,-0.01699126325547695,-0.11254966259002686,1.54732346534729,0.0,-1.0133123397827148,-0.24416251480579376,0.0,-0.39688578248023987,-0.25529202818870544,0.0,-0.41387704014778137,1.0
137,0,-0.011088223196566105,-0.0,-0.017021052539348602,-0.11257490515708923,1.5498422384262085,0.0,-1.0092389583587646,-0.2374013215303421,0.0,-0.38432684540748596,-0.24848954379558563,0.0,-0.40134790539741516,1.0
138,0,-0.011048001237213612,-0.0,-0.017050016671419144,-0.11259926110506058,1.5522934198379517,0.0,-1.0052752494812012,-0.23071303963661194,0.0,-0.3748204708099365,-0.24176104366779327,0.0,-0.3918704688549042,1.0
139,0,-0.011009864509105682,-0.0,-0.017080197110772133,-0.11263439059257507,1.5546773672103882,0.0,-1.0013924837112427,-0.22401492297649384,0.0,-0.3680380880832672,-0.23502479493618011,0.0,-0.3851182758808136,1.0
140,0,-0.010972059331834316,-0.0,-0.017114700749516487,-0.1126905307173729,1.5570132732391357,0.0,-0.9975499510765076,-0.223881334066391,0.0,-0.3685491681098938,-0.23485338687896729,0.0,-0.38566386699676514,1.0
141,0,-0.010932003147900105,-0.0,-0.017149794846773148,-0.11274412274360657,1.5593808889389038,0.0,-0.9936726093292236,-0.22772689163684845,0.0,-0.3727048337459564,-0.23865889012813568,0.0,-0.3898546099662781,1.0
142,0,-0.010890635661780834,-0.0,-0.017184140160679817,-0.1127910390496254,1.56178617477417,0.0,-0.9897518157958984,-0.23149409890174866,0.0,-0.3771694004535675,-0.24238473176956177,0.0,-0.3943535387516022,1.0
143,0,-0.010848130099475384,-0.0,-0.01721804216504097,-0.11283307522535324,1.5642282962799072,0.0,-0.9857844710350037,-0.235177144408226,0.0,-0.38194796442985535,-0.24602526426315308,0.0,-0.3991659879684448,1.0
144,0,-0.010804669000208378,-0.0,-0.01725183054804802,-0.1128721684217453,1.5667064189910889,0.0,-0.9817674160003662,-0.2387690395116806,0.0,-0.38704434037208557,-0.2495737075805664,0.0,-0.4042961597442627,1.0
145,0,-0.010760430246591568,-0.0,-0.01728583499789238,-0.11291022598743439,1.5692194700241089,0.0,-0.977697491645813,-0.24226219952106476,0.0,-0.3924624025821686,-0.2530226409435272,0.0,-0.40974825620651245,1.0
146,0,-0.010715603828430176,-0.0,-0.017320409417152405,-0.11294931173324585,1.5717664957046509,0.0,-0.9735714197158813,-0.24564775824546814,0.0,-0.3982047140598297,-0.2563633620738983,0.0,-0.4155251383781433,1.0
147,0,-0.01067037507891655,-0.0,-0.017355909571051598,-0.11299148201942444,1.5743463039398193,0.0,-0.9693859219551086,-0.24891597032546997,0.0,-0.4042733609676361,-0.2595863342285156,0.0,-0.42162927985191345,1.0
148,0,-0.01062493585050106,-0.0,-0.017392706125974655,-0.11303887516260147,1.5769577026367188,0.0,-0.9651377201080322,-0.25205594301223755,0.0,-0.4106694459915161,-0.26268088817596436,0.0,-0.4280621409416199,1.0
149,0,-0.010579479858279228,-0.0,-0.017431184649467468,-0.11309368163347244,1.579599380493164,0.0,-0.9608235359191895,-0.25505566596984863,0.0,-0.4173929989337921,-0.2656351327896118,0.0,-0.4348241686820984,1.0
150,0,-0.010534212924540043,-0.0,-0.01747175306081772,-0.11315825581550598,1.5822699069976807,0.0,-0.9564400911331177,-0.2579015791416168,0.0,-0.42444247007369995,-0.2684357762336731,0.0,-0.44191423058509827,1.0
151,0,-0.010489346459507942,-0.0,-0.017514843493700027,-0.11323504149913788,1.5849676132202148,0.0,-0.951984167098999,-0.2605789005756378,0.0,-0.43181487917900085,-0.2710682451725006,0.0,-0.4493297338485718,1.0
152,0,-0.01044508907943964,-0.0,-0.017560888081789017,-0.11332648992538452,1.5876907110214233,0.0,-0.9474524259567261,-0.26307156682014465,0.0,-0.43950608372688293,-0.2735166549682617,0.0,-0.45706698298454285,1.0
153,0,-0.010394413955509663,-0.0,-0.01758919283747673,-0.11333238333463669,1.5904313325881958,0.0,-0.942848801612854,-0.26179710030555725,0.0,-0.44329550862312317,-0.27219152450561523,0.0,-0.4608847200870514,1.0
154,0,-0.010337969288229942,-0.0,-0.01759682036936283,-0.11324309557676315,1.5931286811828613,0.0,-0.9382461309432983,-0.257163941860199,0.0,-0.4420444369316101,-0.26750192046165466,0.0,-0.4596412479877472,1.0
155,0,-0.010284115560352802,-0.0,-0.01760810799896717,-0.11317648738622665,1.5957858562469482,0.0,-0.9336560368537903,-0.2538703382015228,0.0,-0.44076552987098694,-0.26415443420410156,0.0,-0.45837363600730896,1.0
156,0,-0.010231864638626575,-0.0,-0.01762155443429947,-0.11312343180179596,1.5984162092208862,0.0,-0.9290785789489746,-0.25190991163253784,0.0,-0.43950775265693665,-0.26214179396629333,0.0,-0.4571293294429779,1.0
157,0,-0.01018025353550911,-0.0,-0.01763567142188549,-0.1130748838186264,1.601033091545105,0.0,-0.9245132207870483,-0.2512839138507843,0.0,-0.43831756711006165,-0.2614641487598419,0.0,-0.4559532403945923,1.0
158,0,-0.010128362104296684,-0.0,-0.01764901727437973,-0.11302215605974197,1.6036499738693237,0.0,-0.9199591279029846,-0.25200071930885315,0.0,-0.4372377097606659,-0.2621290683746338,0.0,-0.4548867344856262,1.0
