radius_index,radius,interior,theta_count,analytical_dr_theta_mean,analytical_dr_theta_std,analytical_dr_theta_min,analytical_dr_theta_max,analytical_dr_theta_range,analytical_dtheta_theta_mean,analytical_dtheta_theta_std,analytical_dtheta_theta_min,analytical_dtheta_theta_max,analytical_dtheta_theta_range,analytical_speed_theta_mean,analytical_speed_theta_std,analytical_speed_theta_min,analytical_speed_theta_max,analytical_speed_theta_range,discrete_dr_theta_mean,discrete_dr_theta_std,discrete_dr_theta_min,discrete_dr_theta_max,discrete_dr_theta_range,discrete_dtheta_theta_mean,discrete_dtheta_theta_std,discrete_dtheta_theta_min,discrete_dtheta_theta_max,discrete_dtheta_theta_range,discrete_speed_theta_mean,discrete_speed_theta_std,discrete_speed_theta_min,discrete_speed_theta_max,discrete_speed_theta_range
393,2.5114228888208245,1,55,-4.850135467076225e-06,1.48506410890948e-06,-5.216635408628353e-06,1.3372872994858916e-06,6.553922708114244e-06,-0.13774199260533992,6.661963795534596e-06,-0.13774360740705102,-0.13771425270079382,2.9354706257200824e-05,0.1377419926987354,6.661984679635362e-06,0.13771425270728674,0.13774360750544393,2.9354798157188444e-05,0.00032975406914539164,0.007202890641119644,-0.01592962805673427,0.022947877478695665,0.038877505535429936,-0.1345924090097799,0.008749433891909495,-0.15493538608985027,-0.11426012211810192,0.04067526397174835,0.1347903617182817,0.00867282627945449,0.114742924675493,0.15495460794408666,0.04021168326859366
394,2.5160319921545344,1,55,7.334594290709955e-06,2.9352968052463767e-06,1.7398411992368174e-06,8.970008468361755e-06,7.230167269124937e-06,-0.13943318219189912,1.5852154282833345e-05,-0.13944181772633352,-0.1394015667050947,4.0251021238807416e-05,0.1394331824156932,1.585226790433634e-05,0.13940156671616732,0.13944181801355912,4.025129739179678e-05,0.00041871298240411575,0.007349731390625599,-0.015957873223389676,0.02345102306559549,0.03940889628898517,-0.1366912344302871,0.008930643538066833,-0.1585376967533941,-0.11588470927244678,0.04265298748094733,0.13689463700724877,0.008848852739722527,0.11628556985654165,0.15854186343277277,0.04225629357623112
395,2.520641322731112,1,55,-9.665894053688565e-06,7.507589845039051e-06,-1.2773676707140935e-05,8.604015840680434e-06,2.137769254782137e-05,-0.1411562285184594,1.4969838643892575e-05,-0.141162304278582,-0.14111484322555876,4.74610530232511e-05,0.14115622904904207,1.49699493591599e-05,0.14111484348048606,0.14116230485575293,4.7461375266871775e-05,0.000543633128405154,0.007508296327021863,-0.01670302824712738,0.023987246174476264,0.04069027442160364,-0.13883078808561944,0.009176777459145701,-0.1631840126336459,-0.11775089796752425,0.045433114666121655,0.13904039624665004,0.009090612041885536,0.11807426401676466,0.1631841086256635,0.04510984460889883
396,2.5252504645371863,1,55,-3.450731424194614e-06,8.355152721596312e-07,-3.7243824887258923e-06,-8.078678225625745e-07,2.9165146661633177e-06,-0.1428568327470239,7.762638642914038e-06,-0.14288138379852183,-0.14285436545249602,2.701834602580888e-05,0.14285683279114442,7.762625414421192e-06,0.14285436550070915,0.1428813838008081,2.7018300098935466e-05,0.0006741695195338305,0.007548638620459801,-0.01631795457441977,0.024556540874141573,0.040874495448561345,-0.14097468313614667,0.009484548801369598,-0.16764382061425073,-0.1187557561173038,0.04888806449694694,0.1411845459112868,0.009390335281002095,0.1201101753713554,0.1676455391325226,0.04753536376116718
397,2.529859795070056,1,55,-3.0879021597917357e-06,2.108597497399869e-06,-4.349237613329734e-06,1.4869432257582189e-06,5.836180839087952e-06,-0.14472059172336796,3.5240419814951074e-05,-0.14474075813145174,-0.14464714348273855,9.361464871318614e-05,0.14472059177166616,3.524044590108238e-05,0.14464714348383578,0.14474075819646792,9.361471263213961e-05,0.0008458893328126942,0.007466818105517427,-0.015541021959501074,0.025158916805278857,0.04069993876477993,-0.1431160451289834,0.009788174027957524,-0.1719176888110358,-0.1191266830617488,0.05279100574928701,0.14332063105369175,0.009678653827812104,0.12175441557540856,0.17192569305194777,0.05017127747653921
398,2.5344688847017784,1,55,-4.2992081634775245e-06,1.2766009053779192e-06,-4.6669592919704696e-06,2.6525420908428766e-07,4.932213501054757e-06,-0.14652317415643984,6.572181452900219e-07,-0.14652336958282833,-0.14652081134269826,2.5582401300683344e-06,0.14652317422507363,6.572373015368604e-07,0.14652081134293837,0.14652336965679744,2.5583138590634658e-06,0.0009982357288313252,0.007381881116296798,-0.014825561379131321,0.02520920078161663,0.04003476216074795,-0.14530336497682053,0.010076115467866601,-0.17600505293118573,-0.1202364843089514,0.05576856862223434,0.14550213868299858,0.009960535054293042,0.12285078739277407,0.17602312898172717,0.053172341588953106
399,2.5390779867744584,1,55,-6.015293497420722e-06,1.0962086515518844e-06,-1.0294261391679277e-05,-2.1704523547019154e-06,8.123809036977362e-06,-0.1483522671681811,3.2760181203846272e-06,-0.14836767912700782,-0.14835140676753794,1.6272359469882147e-05,0.14835226729418335,3.2760165462586633e-06,0.1483514068888773,0.1483676791430504,1.6272254173110845e-05,0.0010723486283677193,0.007202822550897488,-0.014191251296521592,0.024097074703340493,0.03828832599986209,-0.14755727665864077,0.01031436341784747,-0.17990633877440668,-0.12291056688834996,0.056995771886056715,0.14774411645760124,0.010209927721258921,0.12525045493759263,0.17993752399219992,0.054687069054607296
400,2.5436873588659967,1,55,4.771649992081393e-07,1.235689637611231e-06,4.134622875216905e-09,3.996145545519842e-06,3.992010922644625e-06,-0.15025874538961073,1.077466503486285e-05,-0.1502634564626575,-0.1502315892181892,3.186724446832545e-05,0.1502587453954504,1.077465036677431e-05,0.1502315892712205,0.15026345646265798,3.186719143749572e-05,0.00111037463521481,0.007048212826326509,-0.013669608629855565,0.023013236651382652,0.03668284528123822,-0.1498781673368723,0.01051346246811061,-0.18362153973036408,-0.12580508614521096,0.05781645358515311,0.1500543893429405,0.010420576381410068,0.12789264545381995,0.18366822780767483,0.05577558235385488
401,2.548296460428079,1,55,-1.1188054103016449e-06,6.21531711965149e-06,-5.294006124264773e-06,8.799083495292074e-06,1.4093089619556847e-05,-0.15213297882557852,2.135819034005567e-05,-0.15216402699029466,-0.15211807604105448,4.595094924017551e-05,0.15213297895664618,2.135824807536855e-05,0.1521180761328252,0.15216402724425038,4.595111142519093e-05,0.0011512962202668397,0.006954450069321827,-0.013190518215448033,0.021957757665326438,0.035148275880774474,-0.15223277300550955,0.010680195054029312,-0.18715028058328945,-0.1289199355970601,0.05823034498622934,0.1524016682817473,0.010597410392773308,0.13077649986155512,0.1872143060099472,0.05643780614839208
402,2.552905793621277,1,55,2.455930038294882e-06,2.8657159380021654e-06,-4.241276342666166e-06,3.733096341206144e-06,7.97437268387231e-06,-0.15413040831664987,2.0174680259340322e-06,-0.15413633014767472,-0.1541295361196767,6.794027998024976e-06,0.15413040836285713,2.0174712851364444e-06,0.15412953616463707,0.15413633020602704,6.7940413899791885e-06,0.0011997522419042775,0.006929586729839872,-0.012753928943286174,0.020930623640659285,0.03368455258394546,-0.15458447506524844,0.010837965602213432,-0.19049302998478546,-0.13225511479440577,0.058237915190379685,0.15474951036280798,0.010764248685008472,0.13390110677387387,0.19057574812841052,0.05667464135453665
403,2.5575149240991557,1,55,4.294988326505729e-06,6.314471533052128e-09,4.280093607225044e-06,4.311580334314725e-06,3.1486727089680737e-08,-0.15607857785555734,5.562981470361196e-09,-0.15607858915000566,-0.15607856345043858,2.5699567085535335e-08,0.15607857791465246,5.562962533013131e-09,0.15607856350964314,0.15607858920905637,2.5699413236379698e-08,0.0012623143182832676,0.006949649771400013,-0.012359889605365942,0.01993184483215506,0.032291734437521,-0.15697184368686176,0.010960334095601747,-0.19364934805164855,-0.13581057908692315,0.057838768964725396,0.15713507520847123,0.010897148367858805,0.13726540653179342,0.19375169130338848,0.05648628477159506
404,2.5621242694184834,1,55,8.125926542068637e-08,2.087165171879615e-08,-6.647657427160605e-08,1.0445856774368106e-07,1.7093514201528712e-07,-0.15809122595749472,9.321095745925036e-07,-0.15809807537449477,-0.158091087388902,6.987985592760149e-06,0.15809122595751693,9.321095734695798e-07,0.1580910873889237,0.15809807537450876,6.987985585071854e-06,0.001252134978759181,0.006935197324840994,-0.01200835158672993,0.018961416524292077,0.030969768111022006,-0.15945378477366384,0.010967556940451212,-0.1966196554752194,-0.13958640332296648,0.05703325215225291,0.15961270714273673,0.010919949926369757,0.13997050308071654,0.19674219214315491,0.056771689062438374
405,2.5667333680656137,1,55,-7.198628857002435e-06,1.659286757589492e-06,-7.944484825693332e-06,-3.169135682261357e-06,4.775349143431976e-06,-0.16018485494894488,3.161101719332474e-06,-0.16018709094540828,-0.16017774486163783,9.346083770456204e-06,0.1601848551192905,3.161089720539979e-06,0.16017774504476293,0.16018709097711362,9.345932350690589e-06,0.0012154273991697654,0.006939925494537732,-0.011699363776063725,0.018019339528081293,0.029718703304145017,-0.16192105534911225,0.01097591840690262,-0.19940354569270008,-0.14212847518218372,0.05727507051051636,0.162076698284578,0.01093995672055011,0.14217672694534578,0.19954652088734054,0.05736979394199476
406,2.571342684998815,1,55,-8.288249195613938e-06,2.420304612869662e-07,-8.40958219740447e-06,-7.717161286079616e-06,6.924209113248537e-07,-0.1623041934751086,3.319549961172848e-06,-0.16230572623175138,-0.1622936538076932,1.207242405817932e-05,0.1623041936869133,3.319560730714119e-06,0.1622936540069457,0.16230572644897942,1.2072442033717046e-05,0.0012033189651232004,0.006953184824788535,-0.011432889615395465,0.01710561697582259,0.028538506591218055,-0.1643901353290768,0.010884063201163675,-0.20200138349770042,-0.14444190955999658,0.05755947393770383,0.16454342470277059,0.010855209261099216,0.14449823251765273,0.20216476240271264,0.05766652988505991
407,2.5759518153549865,1,55,-1.0009630097356841e-06,2.223521948742704e-06,-4.601849615270918e-06,4.942380136399016e-07,5.096087628910819e-06,-0.16446246624518854,3.2581345218981704e-06,-0.16446456120766945,-0.16445651964587382,8.041561795624208e-06,0.1644624662632661,3.2581080842911276e-06,0.16445651971007225,0.16446456120837516,8.04149830291312e-06,0.0011835434596785069,0.006968368271691164,-0.011208947895219723,0.01622024478498906,0.027429192680208783,-0.16674682265326346,0.010672447138423495,-0.2041328157257995,-0.14686921436589997,0.057263601359899524,0.16689822507907648,0.01064637918853789,0.146934834398592,0.20431022100237523,0.05737538660378322
408,2.5805611734670246,1,55,-8.63442664432349e-06,1.1221291121219047e-06,-8.916515588567558e-06,-3.958905089856655e-06,4.957610498710903e-06,-0.16666066786270764,2.4836548608629413e-06,-0.16667101003174528,-0.16666005805626216,1.0951975483119991e-05,0.16666066809015395,2.483611545039733e-06,0.16666005829420474,0.16667101007879487,1.0951784590124136e-05,0.0011849771114540468,0.006992211651085701,-0.011049701597219328,0.0153632238845713,0.02641292548179063,-0.1690703799005452,0.01042978580785521,-0.20600247454541332,-0.14941080967149725,0.056591664873916064,0.16922042442827862,0.010407542579970402,0.14948706275253307,0.2061909027484906,0.056703839995957545
409,2.585170269838421,1,55,-1.0136192723056317e-06,1.934922856126253e-06,-2.0989262235604485e-06,2.61641337791215e-06,4.715339601472599e-06,-0.16893068259755048,4.710283213877237e-06,-0.1689421034469149,-0.16892867143027146,1.3432016643444289e-05,0.16893068261167263,4.710285657553799e-06,0.1689286714430691,0.1689421034668779,1.3432023808795934e-05,0.0011544639461947485,0.007059592232594297,-0.011430125695572628,0.01453459583413061,0.025964721529703236,-0.17144688641157738,0.010130571920506301,-0.20770429952809857,-0.152066142677192,0.05563815685090656,0.17159704324678243,0.010113788910013438,0.152154472862268,0.20790256010751476,0.05574808724524677
410,2.589779632014776,1,55,-5.951051027264272e-06,1.5201399182452754e-07,-6.434494537822195e-06,-5.8856081138764726e-06,5.488864239457228e-07,-0.17122046129481797,3.4757711136704714e-06,-0.17122221199962875,-0.17121303633167295,9.175667955801936e-06,0.17122046139830477,3.4757677648684982e-06,0.1712130364341276,0.1712222121011647,9.175667037092383e-06,0.001123027508688052,0.007196109820767047,-0.012035578342154383,0.014520254760924067,0.02655583310307845,-0.17383743567632057,0.009849602483535969,-0.2092383513874908,-0.15483564391419333,0.05440270747329748,0.17399058811950285,0.009838147425704071,0.1549376049095505,0.2094451707714978,0.0545075658619473
411,2.5943887195526285,1,55,-1.3787011926682574e-05,1.7622428406724847e-06,-1.7001688193223097e-05,-1.274337911962442e-05,4.258309073598677e-06,-0.1734845462740244,5.523171624029528e-06,-0.17349732697427384,-0.17348145163803183,1.587533624200499e-05,0.173484546830805,5.52331145915795e-06,0.1734814521075918,0.1734973277611581,1.5875653566282955e-05,0.0010481279787606333,0.007342532964832348,-0.012669456627623641,0.014130193460574914,0.026799650088198554,-0.17622786761934672,0.009543581138987714,-0.21060453884775526,-0.15771902429342308,0.052885514554332186,0.17638417861204386,0.009538037773700962,0.15783627681602438,0.21081857203429863,0.052982295218274245
412,2.598997830246176,1,55,-4.20956302335727e-06,1.178502817455474e-06,-1.2869652047379608e-05,-4.032862872790292e-06,8.836789174589316e-06,-0.1758682492100781,3.6478649136269824e-07,-0.17587092950507863,-0.1758681864653304,2.743039748231979e-06,0.17586824926440647,3.648431699095386e-07,0.1758681865119836,0.17587092997595788,2.743463974275162e-06,0.0009320741228047117,0.007459983060730864,-0.013131353359480144,0.013664016888518178,0.026795370247998322,-0.17854019584107791,0.00921763046660305,-0.2118028058274002,-0.16071642135504607,0.05108638447235411,0.1786984233639364,0.00921736616769832,0.1608507327248179,0.21202265469741785,0.051171921972599954
413,2.603607196154745,1,55,-1.6791076877874183e-05,5.293065289492809e-06,-1.8072304079018044e-05,7.0821419310912145e-06,2.515444601010926e-05,-0.178354156394757,3.158915873575108e-06,-0.17837107559777157,-0.17835339854492144,1.7677052850134656e-05,0.17835415726369655,3.158733032262321e-06,0.17835339945921921,0.17837107573836816,1.7676279148948204e-05,0.0008438012017102899,0.007569267347293243,-0.012566168269559719,0.013217542593395836,0.025783710862955556,-0.18085319092003946,0.00890544078751789,-0.2128334283690589,-0.1638279853859273,0.049005442983131614,0.18101325262415394,0.008910203401003989,0.1639812276911028,0.21305765137987956,0.049076423688776766
414,2.608216291969938,1,55,-7.67653032964825e-06,5.831996852327415e-06,-9.729334822233937e-06,8.996236144457868e-06,1.8725570966691805e-05,-0.18078787705315777,2.3403113197740665e-06,-0.1807887076608429,-0.18078117780780856,7.529853034343725e-06,0.18078787731020282,2.340323051367575e-06,0.18078117803137472,0.18078870792198273,7.529890608010126e-06,0.0007785017854271406,0.007715141219008663,-0.01327094662484392,0.013007651265224084,0.026278597890068006,-0.18317489620512092,0.008637676096695688,-0.21369616311580142,-0.16705339799038965,0.04664276512541177,0.18333852313547175,0.00864681743021668,0.16722754326364545,0.21392329004083008,0.04669574677718463
415,2.612825620922007,1,55,-6.021466342519976e-06,4.205069368372281e-06,-8.196169698347426e-06,4.526111491297439e-06,1.2722281189644866e-05,-0.1833962677859458,3.2756263335710977e-06,-0.18340281642595357,-0.18339421390585256,8.602520101014255e-06,0.18339626793300726,3.275571805849313e-06,0.1833942140887596,0.18340281648166148,8.602392901874145e-06,0.0007148561382049509,0.007914481961337925,-0.014275165300380107,0.013337899974828054,0.02761306527520816,-0.18545429665075244,0.008391552691729115,-0.2143910734432601,-0.17039299285011025,0.04399808059314986,0.18562390500184217,0.008404179834171377,0.17059011254762163,0.21461961636340746,0.044029503815785825
416,2.6174347311089816,1,55,2.0932217790713333e-06,2.478398924379846e-06,-5.492362104974448e-06,3.122085990348452e-06,8.6144480953229e-06,-0.18598351285747328,2.101681974020086e-06,-0.18599202763020098,-0.18598270872882794,9.318901373039923e-06,0.18598351288576612,2.1016906660967176e-06,0.18598270875472353,0.18599202771071802,9.318955994486178e-06,0.0006788566295613437,0.008104494794676434,-0.015288826471628053,0.013668649083313842,0.028957475554941894,-0.18769132087797502,0.00811954084581698,-0.21491820151775584,-0.1738464542851017,0.04107174723265414,0.1878669792542862,0.008130231517976424,0.17406871239248162,0.21514666657980389,0.04107795418732227
417,2.6220441206226095,1,55,-5.473812682099178e-06,3.3034237358080197e-06,-7.627026704125001e-06,2.4017703689464133e-06,1.0028797073071414e-05,-0.18866750129167428,3.03315318109989e-06,-0.18866923267738267,-0.18865897900865874,1.0253668723925191e-05,0.18866750139999958,3.033205867702504e-06,0.18865897902392081,0.18866923283144818,1.0253807527366154e-05,0.000649530756595608,0.008315247180456993,-0.016312022798079917,0.013974685087922024,0.03028670788600194,-0.18992793899221197,0.007905026918894246,-0.21527750488317254,-0.17739492800557638,0.037882576877596164,0.19011073566128567,0.00791106014504136,0.17761928088580922,0.21550440406882568,0.037885123183016456
418,2.6266531906764996,1,55,-3.915209751593857e-06,5.697079775214329e-06,-6.867301964881734e-06,9.231533157562712e-06,1.6098835122444445e-05,-0.19134100636125323,2.9408792991329703e-05,-0.19139967524969656,-0.19132547373925993,7.420151043663337e-05,0.19134100648612262,2.9408798891720745e-05,0.19132547386217486,0.1913996754710702,7.420160889534677e-05,0.0006171731503026163,0.008477325899855594,-0.017344643800502976,0.014220476267173121,0.031565120067676096,-0.19222728642889048,0.007739404395475806,-0.21546896484976547,-0.17855770487327619,0.03691125997648928,0.19241500408888784,0.007742104803895913,0.17871183478395344,0.2156928254175815,0.03698099063362806
419,2.6312625478858758,1,55,-2.8226095675588757e-06,2.391087353308382e-07,-3.4369028663253992e-06,-2.6874499420575703e-06,7.49452924267829e-07,-0.19415169554428302,1.3130659622943455e-05,-0.19417993461549737,-0.19414514378234055,3.479083315682807e-05,0.19415169556494785,1.3130663161540249e-05,0.19414514380107908,0.19417993464209424,3.479084101515317e-05,0.0005304818276327988,0.008610321665581986,-0.018386805447404196,0.014571736119085237,0.03295854156648943,-0.19450036992582476,0.007620232624749262,-0.21549261926509314,-0.1790118251292416,0.036480794135851535,0.19469161278691985,0.007619501763257512,0.17917922609615725,0.21571199906473243,0.03653277296857518
420,2.635871678208485,1,55,2.67603563581521e-06,2.6828200026606517e-06,-4.356638814133e-06,3.720297169135613e-06,8.076935983268613e-06,-0.19698698900008382,7.335030518181596e-06,-0.1970062059754701,-0.19698416696414922,2.2039011320890145e-05,0.19698698903652948,7.3350349335676125e-06,0.19698416699892532,0.19700620602341357,2.203902448824624e-05,0.0004250157439046913,0.008749196170611375,-0.01943847027094995,0.014644233048352316,0.034082703319302264,-0.19683562212222644,0.007604768738368738,-0.2153484490996399,-0.17942814753050795,0.03592030156913195,0.19703056852221423,0.007601235665037322,0.1796091214190186,0.21556194438488033,0.03595282296586172
421,2.6404810183097918,1,55,-3.1278151598682054e-06,1.0289352175864585e-06,-3.3873948024349344e-06,1.1573660345133093e-06,4.544760836948244e-06,-0.19997238341599227,2.7406338384671483e-07,-0.19997353024050674,-0.19997230407183653,1.2261686702097485e-06,0.19997238344310084,2.740576759446662e-07,0.19997230410041317,0.19997353024384845,1.226143435284488e-06,0.0003096366004178343,0.008843137483008807,-0.020499602543216033,0.014059854567978005,0.03455945711119404,-0.19937629631505094,0.00752494401601449,-0.215492047147463,-0.18316420551469464,0.03232784163276836,0.19957275069613875,0.0075197373422038055,0.18349238762722622,0.21549963927473056,0.03200725164750434
422,2.6450900988316786,1,55,-1.4196443585967108e-07,1.087559490018738e-06,-4.336768628769549e-06,8.91641404096364e-07,5.228410032865913e-06,-0.20295698211789387,5.780021649163705e-06,-0.2029605275212693,-0.20294733693301464,1.319058825466346e-05,0.20295698212085753,5.780017217490784e-06,0.20294733693490902,0.20296052752131655,1.3190586407529903e-05,0.00015775697136671756,0.008897037073794202,-0.021570146646875957,0.01348884498119519,0.03505899162807115,-0.20211343391295855,0.007348590256024295,-0.2162615593006849,-0.18613174216113157,0.030129817139553344,0.20230963127149967,0.007337383565219254,0.18645883024268556,0.21627305586750953,0.02981422562482397
423,2.649699464386478,1,55,-1.0103456162434994e-05,1.099241165362624e-06,-1.3983233737678775e-05,-9.712712420243463e-06,4.270521317435312e-06,-0.20601703563198098,7.455405237631219e-06,-0.2060205609771816,-0.20600073038074596,1.9830596435649328e-05,0.20601703588266135,7.4553598148191486e-06,0.20600073085533366,0.20602056120750153,1.9830352167876653e-05,4.14509416579269e-05,0.008737287063955488,-0.021104804555727722,0.012931116983006785,0.034035921538734505,-0.20502273330723422,0.007211064583252035,-0.21997204861241335,-0.19050895153449057,0.029463097077922773,0.2052091977998534,0.0072005324075588555,0.19081075653402035,0.22015270114317323,0.029341944609152876
424,2.65430855536532,1,55,-8.049915507994917e-06,2.3353725346414346e-06,-8.798520394218412e-06,1.0622320590203547e-07,8.904743600120448e-06,-0.2091602449583765,6.696899355091628e-06,-0.20919194688922732,-0.20915837310605048,3.35737831768379e-05,0.2091602451263237,6.6968532287380515e-06,0.20915837329042583,0.20919194688925427,3.357359882844024e-05,-4.2649133333624385e-05,0.00853505718845517,-0.020087520880348,0.013287244512346941,0.03337476539269494,-0.20809425525934466,0.00714643679077202,-0.22447717693343752,-0.19408322662740968,0.030393950306027845,0.20826946868043705,0.00713919228435689,0.19432189005461287,0.22464772998306212,0.030325839928449255
425,2.65891764309343,1,55,1.4399918238893082e-06,1.5854202319313774e-06,6.762816477854159e-07,4.815788157516811e-06,4.139506509731395e-06,-0.2124259163436947,4.748272889745785e-06,-0.21242816425936004,-0.21241583911944453,1.2325139915503325e-05,0.21242591635449218,4.7482523803742805e-06,0.21241583917386322,0.2124281642605098,1.232508664658627e-05,-0.0001308101027215491,0.008247897796206565,-0.01907258483047082,0.012497237853927748,0.03156982268439857,-0.21138634995602756,0.007136670112688717,-0.22906958752311218,-0.19797192352143728,0.031097664001674907,0.21154731068417312,0.007134513274431308,0.1981742300144656,0.22923186114272207,0.031057631128256463
426,2.6635270200332406,1,55,3.9924380638411336e-07,1.8914692696739624e-07,3.012347237297416e-07,9.555954723020044e-07,6.543607485722628e-07,-0.21575134231174334,1.2724307057383555e-05,-0.21577916279678924,-0.21574532758571377,3.383521107547249e-05,0.21575134231219556,1.2724307512768342e-05,0.21574532758592407,0.2157791627976222,3.383521169811332e-05,-0.00020985657772389308,0.007949719898748717,-0.018059940404921385,0.012316596734203966,0.030376537139125352,-0.21469839909346253,0.0072907325897280315,-0.23374954052392327,-0.2007026002003906,0.03304694032353267,0.21484554887891644,0.007293117862719123,0.20077331646906263,0.2339051975050102,0.03313188103594758
427,2.6681361347903105,1,55,3.901734719310861e-06,8.105889166364025e-07,-2.7296362696692474e-07,4.078054750556945e-06,4.35101837752387e-06,-0.21915025260501958,3.0373439516526393e-06,-0.21915085777338097,-0.2191346152622425,1.6242511138464533e-05,0.21915025264125162,3.0373509574559195e-06,0.21913461526240735,0.21915085781106497,1.6242548657618983e-05,-0.0002923093940684025,0.007706834361397845,-0.01712351170831804,0.012126884176522567,0.02925039588484061,-0.21809973967157292,0.0076105609400062444,-0.2385163122660899,-0.20267890063035165,0.03583741163573825,0.21823583885773204,0.007616853769592288,0.20275783441683295,0.23866688355007418,0.03590904913324122
428,2.6727454682123954,1,55,2.390422359080064e-06,4.28407247332141e-06,-4.9393925773324996e-06,5.030867225229303e-06,9.970259802561803e-06,-0.22268272862332164,1.4177750597112191e-05,-0.22269140075197957,-0.22265631860030288,3.508215167669082e-05,0.22268272867736114,1.4177754323368503e-05,0.22265631865494065,0.22269140080833288,3.5082153392235194e-05,-0.0003178886437251208,0.007516084394574444,-0.018403310579383596,0.012060129605843318,0.03046344018522691,-0.22160284983375592,0.008107635347750877,-0.2433708499413014,-0.20467546626044178,0.03869538368085962,0.22173016589041702,0.008116829270016583,0.20476293596450904,0.24351775612315918,0.038754820158650144
429,2.677354568687966,1,55,4.424205673708433e-06,5.058657381468563e-07,3.091068318307831e-06,4.634495046626815e-06,1.543426728318984e-06,-0.2262183457139085,4.7945958322287895e-06,-0.22622032325637592,-0.2262062610845964,1.4062171779516408e-05,0.2262183457577365,4.794604118391844e-06,0.22620626110589212,0.2262203233036581,1.406219776597939e-05,-0.00033410157342885996,0.00737216602473937,-0.019682608430513414,0.012210327983276122,0.031892936413789534,-0.22524863370589032,0.008652426583532673,-0.2473429593241376,-0.20669217254630567,0.04065078677783193,0.2253690451139756,0.008664030951371107,0.2067884774812072,0.24748093610598088,0.040692458624773664
430,2.6819639428644964,1,55,8.431739764210117e-07,1.3459749818422386e-06,2.5840891665209015e-07,5.5633840034312995e-06,5.304975086779209e-06,-0.2299341368465587,3.632879777997452e-06,-0.22994686094899022,-0.22993259526132437,1.4265687665854232e-05,0.22993413685204386,3.632896806540876e-06,0.2299325952615043,0.2299468610158962,1.4265754391895591e-05,-0.00035633103642864476,0.007297372311216507,-0.02096154491022112,0.012387088176860397,0.03334863308708152,-0.22907845408328317,0.009223634095747094,-0.25128340417015244,-0.2087293309386147,0.04255407323153773,0.2291944247616525,0.00923622345714542,0.20883475397373308,0.25141252738444664,0.04257777341071356
431,2.686573041598007,1,55,-9.157313308410773e-06,1.0349930163426436e-06,-9.395132121095715e-06,-3.872809744298383e-06,5.522322376797332e-06,-0.2338064924558481,1.665160686143955e-06,-0.23380690640958315,-0.23379953996579456,7.366443788597854e-06,0.23380649263746733,1.6651872129491328e-06,0.23379953999787045,0.2338069065976378,7.366599767355542e-06,-0.00035443602884403395,0.007259504537552724,-0.02131892601061339,0.01259036602242957,0.033909292033042965,-0.23307318259627088,0.009770916301582331,-0.2552271463422039,-0.21078655218494352,0.04444059415726037,0.23318601643786047,0.00978197422805508,0.2109013566924253,0.25534772236035247,0.044446365667927173
432,2.691182376725172,1,55,1.1843807187963494e-06,8.102913230982322e-07,-4.544535093170565e-06,1.357495189743437e-06,5.902030282914002e-06,-0.2376995209484589,1.5728858666277403e-06,-0.2376999230607803,-0.237692562096362,7.3609644183070255e-06,0.23769952095279076,1.572883864863081e-06,0.2376925620964168,0.2376999230645948,7.360968178021787e-06,-0.00036140161038279684,0.007243185652029253,-0.02056626746150394,0.012820214099829896,0.033386481561333836,-0.23715644154730461,0.010439822447055777,-0.25917506581301736,-0.2128641317666076,0.04631093404640976,0.23726688127756265,0.010449356843312904,0.212988565698862,0.25928739849199745,0.04629883279313546
433,2.695791479792824,1,55,-2.185858464110967e-06,7.5995603749998196e-06,-7.5739929076106045e-06,1.0270038945940673e-05,1.7844031853551278e-05,-0.24166044121815888,1.1124390571049338e-05,-0.24166798785931762,-0.24163717697752077,3.081088179684999e-05,0.2416604413475372,1.1124395078214686e-05,0.24163717701281176,0.24166798797784136,3.081096502960401e-05,-0.0003812788284245215,0.007298374739267776,-0.01980409505857878,0.013076585314457774,0.032880680373036555,-0.2413370976327022,0.011193052542822938,-0.2631264517416895,-0.2149618220131035,0.04816462972858604,0.2414473280361611,0.011201720875875886,0.21509611596984363,0.2632308419589377,0.048134725989094074
434,2.700400825560382,1,55,-4.756172206837458e-06,6.193396845511305e-07,-9.072671711707461e-06,-4.189178336275622e-06,4.8834933754318395e-06,-0.24577800923307397,7.425243715793761e-06,-0.2457959885967809,-0.24577486469818227,2.1123898598623958e-05,0.24577800927987392,7.425240168076117e-06,0.2457748647442735,0.24579598863247965,2.1123888206131536e-05,-0.00042463865711583865,0.007401840618597232,-0.019032329954944992,0.013359513820739539,0.032391843775684534,-0.24564685548887388,0.01194388213398839,-0.26708183361085214,-0.21820409133855273,0.04887774227229941,0.24575824599659982,0.011953494016782312,0.21834691615006496,0.2671785790174833,0.04883166286741836
435,2.7050099257820266,1,55,-1.0059163380424332e-05,6.320132977680824e-06,-1.4939937518757114e-05,-8.387308816596598e-07,1.4101206637097454e-05,-0.25005843242577197,3.4855810155005606e-05,-0.25010509821357013,-0.2500289289800799,7.616923349024196e-05,0.2500584327079938,3.485562187918176e-05,0.25002892942445654,0.25010509842198675,7.616899753021267e-05,-0.00046373713318537927,0.007562718365387376,-0.01970033970127871,0.01366896649581088,0.03336930619708959,-0.2501126875319386,0.012614716446367772,-0.2710404713600851,-0.22459930990814322,0.046441161451941854,0.250226810071526,0.012626987689181982,0.22470819530924924,0.271129867825609,0.04642167251635976
